07247209000870
07247209000950
51185064000145
51304798002301
53135232000113
37049964000134
08196977000138
05763921000200
05763921001010
05763921001959
05784234000190
28814105000101
05044768000180
05089544000195
11306186000128
11369044000100
14480741000121
13498599000187
74155052000254
74552068001787
74552068002082
74552068002163
74552068002597
10615750000121
17983920000170
18956352000180
39516380000157
03714898000158
19693295000157
00616947000121
41761961000104
