00345307000124
01914565000147
02650047000126
02795922000168
02967526000170
03439215000100
04096733000122
06913480001725
06923058000193
08856788000144
09005784000115
10851290000130
11453489000173
12599947000140
13176076000114
14215386000163
17180188000108
18776274000132
21296885000198
21507007000174
24691492000177
25247053000132
31292568000157
43048644000162
43372168000130
46044053007622
48877989000304
61186490000904
61186490002281
61186490003091
07247209000446
07247209000527
37679287000138
38297932000110
33363295000110
33581178000203
22161444000141
08152711000193
05763921001282
05763921002688
35412891000178
36026238000133
10227704000155
30620599000208
32219736000141
02509372000173
21578185000358
72699408000104
74552068001353
74552068001515
74552068002910
74552068004026
74552068004107
75818849000176
19044823000147
19188179000180
14122780000157
03891846000157
06149576000100
17463963000124
00878608000113
42179671000101
01722919000151
03577317000183
04679597000101
04839230000108
06913480001806
06913480002020
07027604000170
08341490000100
08869805000188
10428334000114
10876933000109
11586433000197
11645865000121
12051739000101
12720107000193
13231916000102
13564071000169
46044053003805
46755062000104
61186490000661
61186490001471
61186490002109
61186490002524
61186490003415
62277041000187
07247209000365
49596323000189
49992431000170
37253141000126
37256591000172
33540018001026
33581178000122
08024894000161
08257028000110
05675874000162
05763921000804
05763921002173
05763921002254
