10451182000170
66521337000152
04401145000155
13853335000102
06074543000130
00611522000120
40773865000105
42771816000169
00225205000175
01751671000157
05381281000193
05381281000789
06913480000320
06913480002101
10925002000145
10991299000147
12097142000106
13244709000184
14276283000103
14335542000200
14393129000200
19769349000110
20291715000158
26073737000128
27220090000182
31750054000106
31868757000125
31978612000187
33857205000147
44251171000169
46044053002906
61186490001390
67585703000108
49577968000174
37565423000169
08183344000195
05763921001100
05763921002335
09628208000124
02318378000163
02461250000154
13540173000144
28272142000127
74552068001000
74552068001191
74552068001272
74552068001434
74552068002244
74552068002759
74552068003640
75818849000257
39782450000119
19632360000134
07723308000104
12825167000170
08648972000107
00253137002100
01282346000192
03591139000145
04897645000120
05381281000860
05948981000117
06002808000194
06913480000400
07960562000126
08002853000174
08971736000119
10427868000126
12142811000106
14244379000190
19242311000195
19877300000181
22904238000184
25293115000142
43525419000170
44006294000134
46044053003716
46044053004607
46044053005417
61186490000823
61186490002010
61186490002605
61186490003253
61983730000144
86390929000190
07247209000101
07247209000799
07247209001094
34762506000150
33368108000190
08224726000110
05763921000120
05763921000634
05763921000987
05763921001606
02509375000298
11257913000104
11414456000203
14681673000169
28108756000178
